,ID_SALON,NOMBRE_SALON,CAPACIDAD,ID_SEDE,ACTIVO,USUARIO,PASSWORD
3543,213,31B,50,21,0,,
3544,213,31B,50,21,0,,
3545,121,49B,51,18,0,,
3546,129,53B,51,19,0,,
3547,231,66D,51,22,0,,
3548,165,7B,50,20,0,,
3549,165,7B,50,20,0,,
3550,233,67B,51,22,0,,
3551,203,26D,50,21,0,,
3552,165,7B,50,20,0,,
3553,165,7B,50,20,0,,
3554,213,31B,50,21,0,,
3555,165,7B,50,20,0,,
3556,165,7B,50,20,0,,
3557,203,26D,50,21,0,,
3558,213,31B,50,21,0,,
3559,121,49B,51,18,0,,
3560,129,53B,51,19,0,,
3561,121,49B,51,18,0,,
3562,213,31B,50,21,0,,
3563,203,26D,50,21,0,,
3564,213,31B,50,21,0,,
3565,121,49B,51,18,0,,
3566,129,53B,51,19,0,,
3567,213,31B,50,21,0,,
3568,165,7B,50,20,0,,
3569,129,53B,51,19,0,,
3570,231,66D,51,22,0,,
3571,121,49B,51,18,0,,
3572,165,7B,50,20,0,,
3573,159,4D,51,20,0,,
3574,165,7B,50,20,0,,
3575,165,7B,50,20,0,,
3576,129,53B,51,19,0,,
3577,213,31B,50,21,0,,
3578,213,31B,50,21,0,,
3579,129,53B,51,19,0,,
3580,207,28D,50,21,0,,
3581,129,53B,51,19,0,,
3582,121,49B,51,18,0,,
3583,165,7B,50,20,0,,
3584,233,67B,51,22,0,,
3585,165,7B,50,20,0,,
3586,213,31B,50,21,0,,
3587,129,53B,51,19,0,,
3588,213,31B,50,21,0,,
3589,165,7B,50,20,0,,
3590,165,7B,50,20,0,,
3591,165,7B,50,20,0,,
3592,121,49B,51,18,0,,
3593,121,49B,51,18,0,,
3594,129,53B,51,19,0,,
3595,129,53B,51,19,0,,
3596,213,31B,50,21,0,,
3597,231,66D,51,22,0,,
3598,121,49B,51,18,0,,
3599,233,67B,51,22,0,,
3600,213,31B,50,21,0,,
3601,159,4D,51,20,0,,
3602,213,31B,50,21,0,,
3603,213,31B,50,21,0,,
3604,213,31B,50,21,0,,
3605,121,49B,51,18,0,,
3606,133,55B,50,19,0,,
3607,165,7B,50,20,0,,
3608,133,55B,50,19,0,,
3609,233,67B,51,22,0,,
3610,165,7B,50,20,0,,
3611,121,49B,51,18,0,,
3612,165,7B,50,20,0,,
3613,133,55B,50,19,0,,
3614,213,31B,50,21,0,,
3615,121,49B,51,18,0,,
3616,121,49B,51,18,0,,
3617,233,67B,51,22,0,,
3618,121,49B,51,18,0,,
3619,207,28D,50,21,0,,
3620,121,49B,51,18,0,,
3621,133,55B,50,19,0,,
3622,121,49B,51,18,0,,
3623,133,55B,50,19,0,,
3624,165,7B,50,20,0,,
3625,207,28D,50,21,0,,
3626,233,67B,51,22,0,,
3627,207,28D,50,21,0,,
3628,207,28D,50,21,0,,
3629,233,67B,51,22,0,,
3630,207,28D,50,21,0,,
3631,233,67B,51,22,0,,
3632,207,28D,50,21,0,,
3633,231,66D,51,22,0,,
3634,233,67B,51,22,0,,
3635,231,66D,51,22,0,,
3636,217,33B,50,21,0,,
3637,133,55B,50,19,0,,
3638,217,33B,50,21,0,,
3639,217,33B,50,21,0,,
3640,133,55B,50,19,0,,
3641,133,55B,50,19,0,,
3642,133,55B,50,19,0,,
3643,217,33B,50,21,0,,
3644,217,33B,50,21,0,,
3645,133,55B,50,19,0,,
3646,133,55B,50,19,0,,
3647,233,67B,51,22,0,,
3648,165,7B,50,20,0,,
3649,133,55B,50,19,0,,
3650,207,28D,50,21,0,,
3651,165,7B,50,20,0,,
3652,217,33B,50,21,0,,
3653,165,7B,50,20,0,,
3654,217,33B,50,21,0,,
3655,111,44D,40,18,0,,
3656,233,67B,51,22,0,,
3657,233,67B,51,22,0,,
3658,165,7B,50,20,0,,
3659,165,7B,50,20,0,,
3660,133,55B,50,19,0,,
3661,217,33B,50,21,0,,
3662,111,44D,40,18,0,,
3663,217,33B,50,21,0,,
3664,133,55B,50,19,0,,
3665,233,67B,51,22,0,,
3666,133,55B,50,19,0,,
3667,233,67B,51,22,0,,
3668,159,4D,51,20,0,,
3669,133,55B,50,19,0,,
3670,159,4D,51,20,0,,
3671,111,44D,40,18,0,,
3672,111,44D,40,18,0,,
3673,217,33B,50,21,0,,
3674,133,55B,50,19,0,,
3675,169,9B,50,20,0,,
3676,111,44D,40,18,0,,
3677,169,9B,50,20,0,,
3678,217,33B,50,21,0,,
3679,169,9B,50,20,0,,
3680,135,56D,50,19,0,,
3681,111,44D,40,18,0,,
3682,169,9B,50,20,0,,
3683,217,33B,50,21,0,,
3684,217,33B,50,21,0,,
3685,217,33B,50,21,0,,
3686,169,9B,50,20,0,,
3687,169,9B,50,20,0,,
3688,133,55B,50,19,0,,
3689,217,33B,50,21,0,,
3690,159,4D,51,20,0,,
3691,169,9B,50,20,0,,
3692,217,33B,50,21,0,,
3693,233,67B,51,22,0,,
3694,159,4D,51,20,0,,
3695,217,33B,50,21,0,,
3696,207,28D,50,21,0,,
3697,207,28D,50,21,0,,
3698,111,44D,40,18,0,,
3699,111,44D,40,18,0,,
3700,217,33B,50,21,0,,
3701,207,28D,50,21,0,,
3702,207,28D,50,21,0,,
3703,169,9B,50,20,0,,
3704,217,33B,50,21,0,,
3705,169,9B,50,20,0,,
3706,233,67B,51,22,0,,
3707,233,67B,51,22,0,,
3708,111,44D,40,18,0,,
3709,169,9B,50,20,0,,
3710,111,44D,40,18,0,,
3711,176,13A,50,20,0,,
3712,233,67B,51,22,0,,
3713,216,33A,50,21,0,,
3714,176,13A,50,20,0,,
3715,125,51B,50,18,0,,
3716,218,34C,50,21,0,,
3717,126,52C,40,18,0,,
3718,218,34C,50,21,0,,
3719,111,44D,40,18,0,,
3720,178,14C,51,20,0,,
3721,178,14C,51,20,0,,
3722,126,52C,40,18,0,,
3723,218,34C,50,21,0,,
3724,169,9B,50,20,0,,
3725,126,52C,40,18,0,,
3726,169,9B,50,20,0,,
3727,125,51B,50,18,0,,
3728,133,55B,50,19,0,,
3729,133,55B,50,19,0,,
3730,217,33B,50,21,0,,
3731,233,67B,51,22,0,,
3732,133,55B,50,19,0,,
3733,233,67B,51,22,0,,
3734,111,44D,40,18,0,,
3735,233,67B,51,22,0,,
3736,218,34C,50,21,0,,
3737,178,14C,51,20,0,,
3738,126,52C,40,18,0,,
3739,233,67B,51,22,0,,
3740,126,52C,40,18,0,,
3741,169,9B,50,20,0,,
3742,218,34C,50,21,0,,
3743,169,9B,50,20,0,,
3744,163,6D,50,20,0,,
3745,178,14C,51,20,0,,
3746,126,52C,40,18,0,,
3747,163,6D,50,20,0,,
3748,218,34C,50,21,0,,
3749,169,9B,50,20,0,,
3750,133,55B,50,19,0,,
3751,126,52C,40,18,0,,
3752,233,67B,51,22,0,,
3753,218,34C,50,21,0,,
3754,217,33B,50,21,0,,
3755,178,14C,51,20,0,,
3756,133,55B,50,19,0,,
3757,218,34C,50,21,0,,
3758,231,66D,51,22,0,,
3759,126,52C,40,18,0,,
3760,125,51B,50,18,0,,
3761,218,34C,50,21,0,,
3762,207,28D,50,21,0,,
3763,125,51B,50,18,0,,
3764,207,28D,50,21,0,,
3765,163,6D,50,20,0,,
3766,125,51B,50,18,0,,
3767,125,51B,50,18,0,,
3768,133,55B,50,19,0,,
3769,133,55B,50,19,0,,
3770,125,51B,50,18,0,,
3771,126,52C,40,18,0,,
3772,178,14C,51,20,0,,
3773,126,52C,40,18,0,,
3774,133,55B,50,19,0,,
3775,178,14C,51,20,0,,
3776,133,55B,50,19,0,,
3777,133,55B,50,19,0,,
3778,217,33B,50,21,0,,
3779,133,55B,50,19,0,,
3780,178,14C,51,20,0,,
3781,218,34C,50,21,0,,
3782,231,66D,51,22,0,,
3783,133,55B,50,19,0,,
3784,207,28D,50,21,0,,
3785,218,34C,50,21,0,,
3786,126,52C,40,18,0,,
3787,178,14C,51,20,0,,
3788,178,14C,51,20,0,,
3789,218,34C,50,21,0,,
3790,133,55B,50,19,0,,
3791,178,14C,51,20,0,,
3792,218,34C,50,21,0,,
3793,218,34C,50,21,0,,
3794,111,44D,40,18,0,,
3795,178,14C,51,20,0,,
3796,178,14C,51,20,0,,
3797,218,34C,50,21,0,,
3798,218,34C,50,21,0,,
3799,218,34C,50,21,0,,
3800,126,52C,40,18,0,,
3801,126,52C,40,18,0,,
3802,126,52C,40,18,0,,
3803,163,6D,50,20,0,,
3804,133,55B,50,19,0,,
3805,126,52C,40,18,0,,
3806,218,34C,50,21,0,,
3807,126,52C,40,18,0,,
3808,218,34C,50,21,0,,
3809,207,28D,50,21,0,,
3810,126,52C,40,18,0,,
3811,133,55B,50,19,0,,
3812,218,34C,50,21,0,,
3813,217,33B,50,21,0,,
3814,218,34C,50,21,0,,
3815,217,33B,50,21,0,,
3816,217,33B,50,21,0,,
3817,218,34C,50,21,0,,
3818,218,34C,50,21,0,,
3819,217,33B,50,21,0,,
3820,178,14C,51,20,0,,
3821,217,33B,50,21,0,,
3822,218,34C,50,21,0,,
3823,178,14C,51,20,0,,
3824,111,44D,40,18,0,,
3825,125,51B,50,18,0,,
3826,126,52C,40,18,0,,
3827,218,34C,50,21,0,,
3828,178,14C,51,20,0,,
3829,178,14C,51,20,0,,
3830,178,14C,51,20,0,,
3831,178,14C,51,20,0,,
3832,218,34C,50,21,0,,
3833,218,34C,50,21,0,,
3834,218,34C,50,21,0,,
3835,178,14C,51,20,0,,
3836,217,33B,50,21,0,,
3837,178,14C,51,20,0,,
3838,218,34C,50,21,0,,
3839,218,34C,50,21,0,,
3840,126,52C,40,18,0,,
3841,217,33B,50,21,0,,
3842,218,34C,50,21,0,,
3843,207,28D,50,21,0,,
3844,207,28D,50,21,0,,
3845,126,52C,40,18,0,,
3846,163,6D,50,20,0,,
3847,218,34C,50,21,0,,
3848,125,51B,50,18,0,,
3849,125,51B,50,18,0,,
3850,218,34C,50,21,0,,
3851,231,66D,51,22,0,,
3852,207,28D,50,21,0,,
3853,207,28D,50,21,0,,
3854,133,55B,50,19,0,,
3855,217,33B,50,21,0,,
3856,217,33B,50,21,0,,
3857,178,14C,51,20,0,,
3858,133,55B,50,19,0,,
3859,178,14C,51,20,0,,
3860,126,52C,40,18,0,,
3861,133,55B,50,19,0,,
3862,178,14C,51,20,0,,
3863,218,34C,50,21,0,,
3864,218,34C,50,21,0,,
3865,207,28D,50,21,0,,
3866,207,28D,50,21,0,,
3867,125,51B,50,18,0,,
3868,169,9B,50,20,0,,
3869,218,34C,50,21,0,,
3870,178,14C,51,20,0,,
3871,125,51B,50,18,0,,
3872,178,14C,51,20,0,,
3873,126,52C,40,18,0,,
3874,178,14C,51,20,0,,
3875,178,14C,51,20,0,,
3876,178,14C,51,20,0,,
3877,217,33B,50,21,0,,
3878,218,34C,50,21,0,,
3879,178,14C,51,20,0,,
3880,178,14C,51,20,0,,
3881,178,14C,51,20,0,,
3882,207,28D,50,21,0,,
3883,178,14C,51,20,0,,
3884,133,55B,50,19,0,,
3885,178,14C,51,20,0,,
3886,207,28D,50,21,0,,
3887,126,52C,40,18,0,,
3888,178,14C,51,20,0,,
3889,111,44D,40,18,0,,
3890,217,33B,50,21,0,,
3891,207,28D,50,21,0,,
3892,169,9B,50,20,0,,
3893,218,34C,50,21,0,,
3894,231,66D,51,22,0,,
3895,111,44D,40,18,0,,
3896,178,14C,51,20,0,,
3897,218,34C,50,21,0,,
3898,126,52C,40,18,0,,
3899,125,51B,50,18,0,,
3900,111,44D,40,18,0,,
3901,218,34C,50,21,0,,
3902,178,14C,51,20,0,,
3903,133,55B,50,19,0,,
3904,126,52C,40,18,0,,
3905,178,14C,51,20,0,,
3906,218,34C,50,21,0,,
3907,207,28D,50,21,0,,
3908,218,34C,50,21,0,,
3909,178,14C,51,20,0,,
3910,207,28D,50,21,0,,
3911,217,33B,50,21,0,,
3912,218,34C,50,21,0,,
3913,125,51B,50,18,0,,
3914,218,34C,50,21,0,,
3915,111,44D,40,18,0,,
3916,125,51B,50,18,0,,
3917,178,14C,51,20,0,,
3918,218,34C,50,21,0,,
3919,218,34C,50,21,0,,
3920,218,34C,50,21,0,,
3921,178,14C,51,20,0,,
3922,217,33B,50,21,0,,
3923,218,34C,50,21,0,,
3924,126,52C,40,18,0,,
3925,126,52C,40,18,0,,
3926,218,34C,50,21,0,,
3927,217,33B,50,21,0,,
3928,163,6D,50,20,0,,
3929,218,34C,50,21,0,,
3930,126,52C,40,18,0,,
3931,126,52C,40,18,0,,
3932,217,33B,50,21,0,,
3933,126,52C,40,18,0,,
3934,178,14C,51,20,0,,
3935,126,52C,40,18,0,,
3936,178,14C,51,20,0,,
3937,169,9B,50,20,0,,
3938,178,14C,51,20,0,,
3939,217,33B,50,21,0,,
3940,217,33B,50,21,0,,
3941,125,51B,50,18,0,,
3942,178,14C,51,20,0,,
3943,217,33B,50,21,0,,
3944,178,14C,51,20,0,,
3945,217,33B,50,21,0,,
3946,217,33B,50,21,0,,
3947,217,33B,50,21,0,,
3948,217,33B,50,21,0,,
3949,133,55B,50,19,0,,
3950,126,52C,40,18,0,,
3951,126,52C,40,18,0,,
3952,133,55B,50,19,0,,
3953,178,14C,51,20,0,,
3954,133,55B,50,19,0,,
3955,207,28D,50,21,0,,
3956,133,55B,50,19,0,,
3957,126,52C,40,18,0,,
3958,178,14C,51,20,0,,
3959,133,55B,50,19,0,,
3960,207,28D,50,21,0,,
3961,126,52C,40,18,0,,
3962,231,66D,51,22,0,,
3963,178,14C,51,20,0,,
3964,217,33B,50,21,0,,
3965,178,14C,51,20,0,,
3966,126,52C,40,18,0,,
3967,133,55B,50,19,0,,
3968,217,33B,50,21,0,,
3969,217,33B,50,21,0,,
3970,126,52C,40,18,0,,
3971,169,9B,50,20,0,,
3972,126,52C,40,18,0,,
3973,133,55B,50,19,0,,
3974,133,55B,50,19,0,,
3975,126,52C,40,18,0,,
3976,126,52C,40,18,0,,
3977,126,52C,40,18,0,,
3978,217,33B,50,21,0,,
3979,133,55B,50,19,0,,
3980,133,55B,50,19,0,,
3981,217,33B,50,21,0,,
3982,169,9B,50,20,0,,
3983,126,52C,40,18,0,,
3984,217,33B,50,21,0,,
3985,126,52C,40,18,0,,
3986,133,55B,50,19,0,,
3987,217,33B,50,21,0,,
3988,126,52C,40,18,0,,
3989,126,52C,40,18,0,,
3990,169,9B,50,20,0,,
3991,126,52C,40,18,0,,
3992,126,52C,40,18,0,,
3993,126,52C,40,18,0,,
3994,169,9B,50,20,0,,
3995,135,56D,50,19,0,,
3996,207,28D,50,21,0,,
3997,207,28D,50,21,0,,
3998,126,52C,40,18,0,,
3999,126,52C,40,18,0,,
4000,207,28D,50,21,0,,
4001,207,28D,50,21,0,,
4002,126,52C,40,18,0,,
4003,169,9B,50,20,0,,
4004,125,51B,50,18,0,,
4005,231,66D,51,22,0,,
4006,125,51B,50,18,0,,
4007,125,51B,50,18,0,,
4008,169,9B,50,20,0,,
4009,125,51B,50,18,0,,
4010,125,51B,50,18,0,,
4011,125,51B,50,18,0,,
4012,125,51B,50,18,0,,
4013,207,28D,50,21,0,,
4014,207,28D,50,21,0,,
4015,133,55B,50,19,0,,
4016,207,28D,50,21,0,,
4017,207,28D,50,21,0,,
4018,207,28D,50,21,0,,
4019,207,28D,50,21,0,,
4020,231,66D,51,22,0,,
4021,137,57B,50,19,0,,
4022,207,28D,50,21,0,,
4023,207,28D,50,21,0,,
4024,125,51B,50,18,0,,
4025,207,28D,50,21,0,,
4026,169,9B,50,20,0,,
4027,169,9B,50,20,0,,
4028,125,51B,50,18,0,,
4029,125,51B,50,18,0,,
4030,207,28D,50,21,0,,
4031,169,9B,50,20,0,,
4032,125,51B,50,18,0,,
4033,125,51B,50,18,0,,
4034,125,51B,50,18,0,,
4035,137,57B,50,19,0,,
4036,111,44D,40,18,0,,
4037,163,6D,50,20,0,,
4038,169,9B,50,20,0,,
4039,125,51B,50,18,0,,
4040,231,66D,51,22,0,,
4041,207,28D,50,21,0,,
4042,135,56D,50,19,0,,
4043,207,28D,50,21,0,,
4044,231,66D,51,22,0,,
4045,169,9B,50,20,0,,
4046,231,66D,51,22,0,,
4047,125,51B,50,18,0,,
4048,207,28D,50,21,0,,
4049,135,56D,50,19,0,,
4050,169,9B,50,20,0,,
4051,111,44D,40,18,0,,
4052,125,51B,50,18,0,,
4053,207,28D,50,21,0,,
4054,125,51B,50,18,0,,
4055,207,28D,50,21,0,,
4056,111,44D,40,18,0,,
4057,125,51B,50,18,0,,
4058,125,51B,50,18,0,,
4059,169,9B,50,20,0,,
4060,169,9B,50,20,0,,
4061,231,66D,51,22,0,,
4062,169,9B,50,20,0,,
4063,169,9B,50,20,0,,
4064,169,9B,50,20,0,,
4065,111,44D,40,18,0,,
4066,125,51B,50,18,0,,
4067,125,51B,50,18,0,,
4068,163,6D,50,20,0,,
4069,211,30D,50,21,0,,
4070,211,30D,50,21,0,,
4071,169,9B,50,20,0,,
4072,169,9B,50,20,0,,
4073,169,9B,50,20,0,,
4074,137,57B,50,19,0,,
4075,125,51B,50,18,0,,
4076,125,51B,50,18,0,,
4077,111,44D,40,18,0,,
4078,111,44D,40,18,0,,
4079,211,30D,50,21,0,,
4080,169,9B,50,20,0,,
4081,125,51B,50,18,0,,
4082,125,51B,50,18,0,,
4083,169,9B,50,20,0,,
4084,137,57B,50,19,0,,
4085,169,9B,50,20,0,,
4086,169,9B,50,20,0,,
4087,125,51B,50,18,0,,
4088,163,6D,50,20,0,,
4089,125,51B,50,18,0,,
4090,163,6D,50,20,0,,
4091,135,56D,50,19,0,,
4092,211,30D,50,21,0,,
4093,111,44D,40,18,0,,
4094,125,51B,50,18,0,,
4095,169,9B,50,20,0,,
4096,163,6D,50,20,0,,
4097,169,9B,50,20,0,,
4098,231,66D,51,22,0,,
4099,211,30D,50,21,0,,
4100,211,30D,50,21,0,,
4101,169,9B,50,20,0,,
4102,169,9B,50,20,0,,
4103,137,57B,50,19,0,,
4104,169,9B,50,20,0,,
4105,137,57B,50,19,0,,
4106,169,9B,50,20,0,,
4107,231,66D,51,22,0,,
4108,211,30D,50,21,0,,
4109,231,66D,51,22,0,,
4110,231,66D,51,22,0,,
4111,211,30D,50,21,0,,
4112,137,57B,50,19,0,,
4113,137,57B,50,19,0,,
4114,125,51B,50,18,0,,
4115,163,6D,50,20,0,,
4116,137,57B,50,19,0,,
4117,125,51B,50,18,0,,
4118,137,57B,50,19,0,,
4119,137,57B,50,19,0,,
4120,125,51B,50,18,0,,
4121,137,57B,50,19,0,,
4122,163,6D,50,20,0,,
4123,211,30D,50,21,0,,
4124,137,57B,50,19,0,,
4125,125,51B,50,18,0,,
4126,125,51B,50,18,0,,
4127,211,30D,50,21,0,,
4128,163,6D,50,20,0,,
4129,137,57B,50,19,0,,
4130,137,57B,50,19,0,,
4131,137,57B,50,19,0,,
4132,137,57B,50,19,0,,
4133,137,57B,50,19,0,,
4134,211,30D,50,21,0,,
4135,111,44D,40,18,0,,
4136,163,6D,50,20,0,,
4137,211,30D,50,21,0,,
4138,111,44D,40,18,0,,
4139,211,30D,50,21,0,,
4140,163,6D,50,20,0,,
4141,163,6D,50,20,0,,
4142,111,44D,40,18,0,,
4143,211,30D,50,21,0,,
4144,137,57B,50,19,0,,
4145,137,57B,50,19,0,,
4146,137,57B,50,19,0,,
4147,211,30D,50,21,0,,
4148,163,6D,50,20,0,,
4149,211,30D,50,21,0,,
4150,163,6D,50,20,0,,
4151,137,57B,50,19,0,,
4152,211,30D,50,21,0,,
4153,163,6D,50,20,0,,
4154,137,57B,50,19,0,,
4155,163,6D,50,20,0,,
4156,137,57B,50,19,0,,
4157,163,6D,50,20,0,,
4158,163,6D,50,20,0,,
4159,163,6D,50,20,0,,
4160,137,57B,50,19,0,,
4161,137,57B,50,19,0,,
4162,163,6D,50,20,0,,
4163,163,6D,50,20,0,,
4164,211,30D,50,21,0,,
4165,231,66D,51,22,0,,
4166,173,11B,51,20,0,,
4167,211,30D,50,21,0,,
4168,211,30D,50,21,0,,
4169,137,57B,50,19,0,,
4170,137,57B,50,19,0,,
4171,115,46D,40,18,0,,
4172,211,30D,50,21,0,,
4173,115,46D,40,18,0,,
4174,173,11B,51,20,0,,
4175,211,30D,50,21,0,,
4176,173,11B,51,20,0,,
4177,115,46D,40,18,0,,
4178,115,46D,40,18,0,,
4179,163,6D,50,20,0,,
4180,211,30D,50,21,0,,
4181,115,46D,40,18,0,,
4182,211,30D,50,21,0,,
4183,137,57B,50,19,0,,
4184,135,56D,50,19,0,,
4185,137,57B,50,19,0,,
4186,173,11B,51,20,0,,
4187,137,57B,50,19,0,,
4188,173,11B,51,20,0,,
4189,211,30D,50,21,0,,
4190,211,30D,50,21,0,,
4191,211,30D,50,21,0,,
4192,211,30D,50,21,0,,
4193,137,57B,50,19,0,,
4194,211,30D,50,21,0,,
4195,135,56D,50,19,0,,
4196,115,46D,40,18,0,,
4197,211,30D,50,21,0,,
4198,211,30D,50,21,0,,
4199,211,30D,50,21,0,,
4200,115,46D,40,18,0,,
4201,137,57B,50,19,0,,
4202,137,57B,50,19,0,,
4203,173,11B,51,20,0,,
4204,211,30D,50,21,0,,
4205,211,30D,50,21,0,,
4206,173,11B,51,20,0,,
4207,115,46D,40,18,0,,
4208,211,30D,50,21,0,,
4209,115,46D,40,18,0,,
4210,115,46D,40,18,0,,
4211,137,57B,50,19,0,,
4212,211,30D,50,21,0,,
4213,211,30D,50,21,0,,
4214,115,46D,40,18,0,,
4215,211,30D,50,21,0,,
4216,173,11B,51,20,0,,
4217,173,11B,51,20,0,,
4218,235,68D,50,22,0,,
4219,163,6D,50,20,0,,
4220,115,46D,40,18,0,,
4221,163,6D,50,20,0,,
4222,211,30D,50,21,0,,
4223,235,68D,50,22,0,,
4224,211,30D,50,21,0,,
4225,235,68D,50,22,0,,
4226,173,11B,51,20,0,,
4227,137,57B,50,19,0,,
4228,115,46D,40,18,0,,
4229,115,46D,40,18,0,,
4230,115,46D,40,18,0,,
4231,173,11B,51,20,0,,
4232,115,46D,40,18,0,,
4233,163,6D,50,20,0,,
4234,115,46D,40,18,0,,
4235,137,57B,50,19,0,,
4236,137,57B,50,19,0,,
4237,137,57B,50,19,0,,
4238,115,46D,40,18,0,,
4239,137,57B,50,19,0,,
4240,115,46D,40,18,0,,
4241,137,57B,50,19,0,,
4242,211,30D,50,21,0,,
4243,235,68D,50,22,0,,
4244,115,46D,40,18,0,,
4245,211,30D,50,21,0,,
4246,137,57B,50,19,0,,
4247,163,6D,50,20,0,,
4248,137,57B,50,19,0,,
4249,115,46D,40,18,0,,
4250,115,46D,40,18,0,,
4251,163,6D,50,20,0,,
4252,115,46D,40,18,0,,
4253,137,57B,50,19,0,,
4254,211,30D,50,21,0,,
4255,211,30D,50,21,0,,
4256,115,46D,40,18,0,,
4257,163,6D,50,20,0,,
4258,211,30D,50,21,0,,
4259,163,6D,50,20,0,,
4260,211,30D,50,21,0,,
4261,211,30D,50,21,0,,
4262,211,30D,50,21,0,,
4263,211,30D,50,21,0,,
4264,163,6D,50,20,0,,
4265,235,68D,50,22,0,,
4266,115,46D,40,18,0,,
4267,211,30D,50,21,0,,
4268,163,6D,50,20,0,,
4269,163,6D,50,20,0,,
4270,235,68D,50,22,0,,
4271,115,46D,40,18,0,,
4272,163,6D,50,20,0,,
4273,163,6D,50,20,0,,
4274,235,68D,50,22,0,,
4275,235,68D,50,22,0,,
4276,163,6D,50,20,0,,
4277,137,57B,50,19,0,,
4278,115,46D,40,18,0,,
4279,163,6D,50,20,0,,
4280,215,32D,50,21,0,,
4281,137,57B,50,19,0,,
4282,137,57B,50,19,0,,
4283,163,6D,50,20,0,,
4284,137,57B,50,19,0,,
4285,115,46D,40,18,0,,
4286,163,6D,50,20,0,,
4287,137,57B,50,19,0,,
4288,115,46D,40,18,0,,
4289,235,68D,50,22,0,,
4290,235,68D,50,22,0,,
4291,115,46D,40,18,0,,
4292,215,32D,50,21,0,,
4293,137,57B,50,19,0,,
4294,115,46D,40,18,0,,
4295,115,46D,40,18,0,,
4296,115,46D,40,18,0,,
4297,173,11B,51,20,0,,
4298,215,32D,50,21,0,,
4299,235,68D,50,22,0,,
4300,115,46D,40,18,0,,
4301,235,68D,50,22,0,,
4302,173,11B,51,20,0,,
4303,115,46D,40,18,0,,
4304,115,46D,40,18,0,,
4305,215,32D,50,21,0,,
4306,173,11B,51,20,0,,
4307,173,11B,51,20,0,,
4308,163,6D,50,20,0,,
4309,163,6D,50,20,0,,
4310,215,32D,50,21,0,,
4311,115,46D,40,18,0,,
4312,215,32D,50,21,0,,
4313,135,56D,50,19,0,,
4314,135,56D,50,19,0,,
4315,135,56D,50,19,0,,
4316,115,46D,40,18,0,,
4317,115,46D,40,18,0,,
4318,135,56D,50,19,0,,
4319,215,32D,50,21,0,,
4320,135,56D,50,19,0,,
4321,235,68D,50,22,0,,
4322,135,56D,50,19,0,,
4323,215,32D,50,21,0,,
4324,163,6D,50,20,0,,
4325,163,6D,50,20,0,,
4326,215,32D,50,21,0,,
4327,235,68D,50,22,0,,
4328,215,32D,50,21,0,,
4329,163,6D,50,20,0,,
4330,215,32D,50,21,0,,
4331,215,32D,50,21,0,,
4332,135,56D,50,19,0,,
4333,163,6D,50,20,0,,
4334,173,11B,51,20,0,,
4335,173,11B,51,20,0,,
4336,115,46D,40,18,0,,
4337,235,68D,50,22,0,,
4338,215,32D,50,21,0,,
4339,135,56D,50,19,0,,
4340,215,32D,50,21,0,,
4341,215,32D,50,21,0,,
4342,173,11B,51,20,0,,
4343,173,11B,51,20,0,,
4344,135,56D,50,19,0,,
4345,235,68D,50,22,0,,
4346,167,8D,50,20,0,,
4347,215,32D,50,21,0,,
4348,167,8D,50,20,0,,
4349,135,56D,50,19,0,,
4350,173,11B,51,20,0,,
4351,173,11B,51,20,0,,
4352,173,11B,51,20,0,,
4353,135,56D,50,19,0,,
4354,221,35B,50,21,0,,
4355,124,51A,40,18,0,,
4356,167,8D,50,20,0,,
4357,176,13A,50,20,0,,
4358,141,59B,50,19,0,,
4359,228,65A,51,22,0,,
4360,182,16C,50,20,0,,
4361,221,35B,50,21,0,,
4362,229,65B,50,22,0,,
4363,144,61A,50,19,0,,
4364,176,13A,50,20,0,,
4365,215,32D,50,21,0,,
4366,119,48D,50,18,0,,
4367,135,56D,50,19,0,,
4368,215,32D,50,21,0,,
4369,167,8D,50,20,0,,
4370,215,32D,50,21,0,,
4371,215,32D,50,21,0,,
4372,167,8D,50,20,0,,
4373,215,32D,50,21,0,,
4374,167,8D,50,20,0,,
4375,119,48D,50,18,0,,
4376,215,32D,50,21,0,,
4377,215,32D,50,21,0,,
4378,173,11B,51,20,0,,
4379,119,48D,50,18,0,,
4380,119,48D,50,18,0,,
4381,173,11B,51,20,0,,
4382,215,32D,50,21,0,,
4383,215,32D,50,21,0,,
4384,119,48D,50,18,0,,
4385,215,32D,50,21,0,,
4386,215,32D,50,21,0,,
4387,119,48D,50,18,0,,
4388,173,11B,51,20,0,,
4389,215,32D,50,21,0,,
4390,119,48D,50,18,0,,
4391,173,11B,51,20,0,,
4392,167,8D,50,20,0,,
4393,215,32D,50,21,0,,
4394,173,11B,51,20,0,,
4395,173,11B,51,20,0,,
4396,119,48D,50,18,0,,
4397,135,56D,50,19,0,,
4398,215,32D,50,21,0,,
4399,215,32D,50,21,0,,
4400,167,8D,50,20,0,,
4401,167,8D,50,20,0,,
4402,119,48D,50,18,0,,
4403,167,8D,50,20,0,,
4404,167,8D,50,20,0,,
4405,173,11B,51,20,0,,
4406,173,11B,51,20,0,,
4407,119,48D,50,18,0,,
4408,135,56D,50,19,0,,
4409,119,48D,50,18,0,,
4410,215,32D,50,21,0,,
4411,173,11B,51,20,0,,
4412,119,48D,50,18,0,,
4413,215,32D,50,21,0,,
