,ID_SEDE,NOMBRE_SEDE,DIRECCION
278,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
279,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
280,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
281,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
282,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
283,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
284,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
285,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
286,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
287,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
288,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
289,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
290,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
291,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
292,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
293,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
294,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
295,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
296,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
297,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
298,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
299,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
300,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
301,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
302,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
303,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
304,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
305,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
306,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
307,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
308,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
309,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
310,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
311,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
312,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
313,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
314,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
315,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
316,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
317,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
318,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
319,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
320,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
321,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
322,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
323,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
324,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
325,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
326,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
327,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
328,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
329,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
330,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
331,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
332,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
333,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
334,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
335,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
336,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
337,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
338,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
339,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
340,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
341,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
342,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
343,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
344,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
345,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
346,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
347,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
348,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
349,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
350,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
351,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
352,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
353,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
354,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
355,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
356,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
357,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
358,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
359,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
360,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
361,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
362,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
363,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
364,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
365,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
366,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
367,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
368,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
369,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
370,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
371,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
372,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
373,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
374,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
375,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
376,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
377,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
378,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
379,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
380,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
381,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
382,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
383,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
384,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
385,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
386,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
387,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
388,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
389,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
390,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
391,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
392,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
393,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
394,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
395,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
396,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
397,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
398,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
399,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
400,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
401,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
402,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
403,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
404,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
405,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
406,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
407,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
408,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
409,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
410,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
411,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
412,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
413,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
414,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
415,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
416,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
417,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
418,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
419,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
420,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
421,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
422,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
423,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
424,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
425,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
426,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
427,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
428,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
429,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
430,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
431,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
432,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
433,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
434,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
435,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
436,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
437,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
438,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
439,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
440,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
441,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
442,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
443,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
444,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
445,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
446,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
447,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
448,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
449,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
450,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
451,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
452,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
453,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
454,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
455,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
456,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
457,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
458,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
459,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
460,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
461,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
462,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
463,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
464,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
465,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
466,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
467,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
468,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
469,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
470,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
471,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
472,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
473,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
474,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
475,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
476,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
477,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
478,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
479,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
480,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
481,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
482,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
483,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
484,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
485,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
486,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
487,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
488,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
489,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
490,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
491,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
492,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
493,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
494,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
495,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
496,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
497,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
498,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
499,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
500,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
501,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
502,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
503,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
504,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
505,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
506,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
507,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
508,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
509,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
510,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
511,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
512,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
513,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
514,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
515,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
516,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
517,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
518,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
519,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
520,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
521,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
522,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
523,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
524,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
525,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
526,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
527,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
528,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
529,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
530,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
531,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
532,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
533,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
534,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
535,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
536,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
537,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
538,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
539,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
540,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
541,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
542,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
543,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
544,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
545,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
546,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
547,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
548,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
549,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
550,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
551,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
552,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
553,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
554,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
555,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
556,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
557,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
558,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
559,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
560,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
